customer_id,first_name,last_name,email,phone,created_at,marketing_opt_in,loyalty_tier,lifetime_value_bucket
92932017-d7f3-4b20-9bf9-a42ec99fcc67,Elijah,Lee,elijah.lee257@quibly.co,(325)-473-8366,2023-10-17T17:01:55.389912,true,gold,high
51e1b8df-e764-4ff1-a710-c11919c9450d,Mason,Robinson,mason.robinson438@novaio.net,(363)-535-6123,2025-08-03T00:12:55.389912,true,gold,low
dccef2d7-c0a6-4b44-b978-81728a94195a,Isabella,Torres,isabella.torres519@onelane.com,(292)-602-9281,2022-12-25T19:05:55.389912,false,platinum,high
25bf2a96-c3fd-4812-b1b0-227a11d28db6,Mia,Brown,mia.brown621@quibly.co,(492)-749-1133,2023-11-23T08:33:55.389912,true,bronze,medium
61658dfe-1eac-4430-b285-ee4f2f68a8f4,Amelia,Lee,amelia.lee384@onelane.com,(610)-252-4189,2024-05-21T10:13:55.389912,false,platinum,high
860204b3-7d2e-4bee-acbc-13ffc4824788,Olivia,Garcia,olivia.garcia296@onelane.com,(331)-299-7453,2023-09-14T17:08:55.389912,false,silver,low
d1e2d54f-1026-4a4f-bab5-18c51567477f,Lucas,Lewis,lucas.lewis522@onelane.com,(246)-239-3245,2025-01-23T02:58:55.389912,false,bronze,medium
c251ab9e-49fd-4987-8c51-b7c225febf4b,Emma,Allen,emma.allen345@mailarrow.io,(366)-602-5902,2025-01-12T13:39:55.389912,false,silver,medium
1f32eee4-b930-48b4-ab8d-c048b6881a52,Emma,Martinez,emma.martinez122@quibly.co,(797)-515-1436,2023-03-18T09:13:55.389912,false,bronze,low
1be1fff8-7916-47e8-a338-c53b1acd4a09,Ethan,Davis,ethan.davis654@quibly.co,(351)-897-4968,2025-07-31T15:06:55.389912,true,gold,high
54c2f9c0-f54e-4f72-aeb4-2c128f6b6758,Sophia,Brown,sophia.brown432@novaio.net,(620)-713-8726,2025-10-06T19:16:55.389912,true,gold,high
c69f2203-2b29-4021-8bd0-b6cf85cf0648,Mason,Brown,mason.brown331@novaio.net,(670)-745-6608,2024-01-18T12:06:55.389912,false,silver,medium
f4128589-bc1d-4de7-be05-4bbbd54db524,Ethan,Torres,ethan.torres240@mailarrow.io,(989)-495-4396,2024-10-17T02:19:55.389912,false,silver,low
d2bbc945-1f9d-45a8-bd15-22c68f57de2b,Lucas,Torres,lucas.torres748@mailarrow.io,(494)-324-9899,2023-11-30T15:37:55.389912,false,gold,low
7915caef-1219-4c13-8194-3166f844794d,Elijah,Lewis,elijah.lewis741@onelane.com,(554)-652-5201,2025-01-19T00:34:55.389912,false,platinum,high
e4d80819-7d07-49bd-bd2e-eb0c0644fa77,Logan,Brown,logan.brown121@novaio.net,(448)-251-9700,2024-05-07T15:52:55.389912,true,gold,high
26949539-3558-435f-a8b0-2186e804d4ac,Mia,Patel,mia.patel112@novaio.net,(205)-763-3587,2025-04-22T20:15:55.389912,false,gold,high
b58c8181-831f-4900-b5d5-d9de2287bca7,Emma,Torres,emma.torres70@onelane.com,(867)-787-4804,2024-10-02T00:16:55.389912,true,silver,medium
10e84c87-0b4e-473f-ac0f-7cc7d3a82c5f,Isabella,Hall,isabella.hall517@novaio.net,(966)-496-1613,2024-11-19T07:43:55.389912,true,bronze,low
07dfa6f6-d62a-4705-bbc2-22e8a03400e0,Olivia,Robinson,olivia.robinson566@quibly.co,(337)-716-8668,2023-12-29T00:07:55.389912,false,platinum,high
d74b712b-8f26-445e-946f-5fc162752131,Logan,Robinson,logan.robinson273@novaio.net,(214)-954-6523,2024-01-07T03:50:55.389912,false,bronze,low
907fefd4-2ead-4120-8540-dba97e93a45b,Logan,Kim,logan.kim420@onelane.com,(389)-343-8822,2023-08-06T20:04:55.389912,false,bronze,medium
a8467ca0-6168-4239-b0a4-77deee6b3374,Mia,Nguyen,mia.nguyen283@mailarrow.io,(509)-796-1187,2024-05-28T21:21:55.389912,false,bronze,low
2f792676-2ab7-4eb6-a266-e1eb85aa6423,Harper,Davis,harper.davis173@quibly.co,(902)-714-6095,2025-07-09T12:29:55.389912,true,platinum,high
b4fd2678-e80c-468e-af40-71b2c41763a4,Olivia,Lewis,olivia.lewis475@mailarrow.io,(625)-918-9998,2024-08-19T02:28:55.389912,false,gold,high
ee175aed-1bc3-4899-8872-3aedc2131229,Logan,Davis,logan.davis380@onelane.com,(777)-314-2011,2025-05-30T17:08:55.389912,true,platinum,high
0a93b2fc-becd-4530-bb58-d0ff49e65565,Mason,Kim,mason.kim220@quibly.co,(293)-722-8298,2024-01-12T17:08:55.389912,true,gold,high
4f0ec5f1-60a7-424a-aa05-49be7da7c29d,James,Lee,james.lee582@quibly.co,(888)-515-1356,2022-12-28T20:07:55.389912,false,silver,low
744e529e-1c73-4244-90cb-332001342ecf,Ethan,Nguyen,ethan.nguyen362@onelane.com,(754)-261-2130,2024-08-24T15:32:55.389912,false,platinum,high
636f97bc-0da6-4a2b-b719-a5e21e8c34bd,Liam,Martinez,liam.martinez666@quibly.co,(583)-591-8348,2023-07-31T03:47:55.389912,false,platinum,high
ce3cb636-e90d-414f-8f18-3de215d6d5a6,Elijah,Garcia,elijah.garcia192@quibly.co,(741)-330-4648,2025-02-14T12:41:55.389912,true,bronze,low
b7019108-a5d9-4744-b156-2fbe82fafc21,Ava,Martinez,ava.martinez554@quibly.co,(435)-453-8546,2023-04-10T11:50:55.389912,false,platinum,high
a185c336-0f2a-4e12-a3be-d2b520056e93,Mason,Wilson,mason.wilson838@quibly.co,(829)-984-1256,2024-10-23T09:48:55.389912,true,platinum,high
258ab5b5-e88f-47e6-ac2f-d6e83f2159f0,Logan,Garcia,logan.garcia698@onelane.com,(450)-958-1724,2025-04-21T14:34:55.389912,false,platinum,high
328a6f7c-3929-40f1-b7c8-0a027b4716ba,James,Davis,james.davis306@novaio.net,(949)-789-6224,2024-08-27T08:28:55.389912,false,bronze,low
7089dc41-ff22-4549-8e8e-5b1924f9d618,Mia,Martinez,mia.martinez317@mailarrow.io,(262)-770-3869,2025-01-24T12:03:55.389912,false,bronze,medium
847dbf04-bdea-45b1-8e53-ba6a47bce120,Emma,Patel,emma.patel547@mailarrow.io,(913)-626-7688,2023-12-09T12:54:55.389912,true,silver,medium
50879a65-0a00-4cd4-ac76-f42f23000706,Olivia,Young,olivia.young240@mailarrow.io,(924)-347-8586,2024-11-02T16:06:55.389912,true,bronze,low
13959c33-e4d0-4568-a0e3-5f2487768c74,Amelia,Hall,amelia.hall218@mailarrow.io,(862)-280-8369,2022-11-25T05:12:55.389912,false,platinum,high
8679900c-808e-4ce1-98a0-c5a441812752,Noah,Brown,noah.brown627@onelane.com,(274)-392-4555,2025-08-01T01:12:55.389912,false,gold,high
d9720403-a918-4b4b-a09f-3fe883a57797,Logan,Clark,logan.clark995@onelane.com,(964)-972-8846,2024-03-04T09:23:55.389912,true,silver,medium
4f420266-81ca-47c9-bf4d-fb3e3996b7ab,Logan,Young,logan.young399@quibly.co,(746)-864-6886,2024-07-11T16:16:55.389912,false,platinum,high
093892fc-6d70-45c5-bde3-09c49963b976,Ethan,Lewis,ethan.lewis749@quibly.co,(979)-527-4328,2022-12-29T18:07:55.389912,false,silver,medium
cd6cf637-d3ff-4cc5-8869-3d74806c697e,Lucas,Hall,lucas.hall159@onelane.com,(467)-766-7841,2025-08-12T14:41:55.389912,false,bronze,low
b73e1800-aea0-4885-8977-29c541aad334,Mason,Brown,mason.brown261@quibly.co,(763)-870-6530,2024-01-09T02:12:55.389912,false,silver,low
da101e64-86b5-476a-bb90-47236d64936e,Emma,Torres,emma.torres183@novaio.net,(937)-759-9000,2023-04-16T03:50:55.389912,true,silver,low
1c824624-1613-426d-a8c7-50872cc0d790,Liam,Patel,liam.patel432@novaio.net,(845)-436-2113,2025-06-14T12:33:55.389912,true,silver,low
1a2ac163-c2fc-43e1-980e-9a623afe68f4,Ava,Brown,ava.brown663@quibly.co,(875)-699-1257,2023-01-13T19:13:55.389912,true,platinum,high
e5775405-dc9b-4ea5-9b14-8be5e9c88029,Amelia,Nguyen,amelia.nguyen303@onelane.com,(714)-914-8054,2025-10-10T16:50:55.389912,true,gold,high
54e9cee6-c4e1-4c4d-a2f0-9b4c5cb6cb0d,Sophia,Robinson,sophia.robinson549@mailarrow.io,(562)-473-7502,2022-12-07T05:21:55.389912,true,gold,high
b2c0f283-68e6-4db8-a89f-e0551ae51ad1,Harper,Young,harper.young241@mailarrow.io,(900)-282-1519,2023-04-18T15:21:55.389912,true,platinum,high
a3504bcd-53a9-4b7b-ad7a-6137d6ce5050,Elijah,Young,elijah.young19@novaio.net,(284)-711-8109,2023-10-03T16:06:55.389912,false,gold,high
994d4856-368e-4581-9ad7-a8758a5623b1,Sophia,Patel,sophia.patel918@quibly.co,(477)-247-2218,2024-08-01T02:39:55.389912,false,gold,low
1fd66bbe-d8dc-4425-9975-63a6073412af,Liam,Kim,liam.kim780@quibly.co,(278)-506-3661,2024-02-09T09:23:55.389912,true,platinum,high
8927d5fd-b24b-40d1-858c-8f85637b68d6,Elijah,Clark,elijah.clark715@onelane.com,(712)-963-6666,2023-09-19T10:28:55.389912,true,gold,high
f784daa3-3c1e-4b63-b799-87fade3b7d2e,Sophia,Hall,sophia.hall638@quibly.co,(534)-230-5478,2024-07-27T07:15:55.389912,false,platinum,high
dc50fd7d-fc52-4918-b93b-2930655e26fe,Emma,Davis,emma.davis706@quibly.co,(287)-833-5839,2023-11-16T16:12:55.389912,true,gold,high
f59314a4-2b21-42df-bccf-67022b4aa05c,Noah,Garcia,noah.garcia659@novaio.net,(957)-598-6188,2024-05-15T05:12:55.389912,false,silver,low
f0ace2a6-7907-4f62-aa60-0326f81d2ec7,Sophia,Garcia,sophia.garcia286@onelane.com,(335)-289-4070,2025-11-04T00:08:55.389912,false,gold,high
054e9ff9-f698-4f47-9e8d-53875a06434f,James,Hall,james.hall105@mailarrow.io,(594)-212-5781,2025-04-17T09:31:55.389912,false,bronze,low
4b6962c5-0ae5-407a-8325-38cf179ff12d,Elijah,Garcia,elijah.garcia399@novaio.net,(342)-475-5933,2024-07-04T15:03:55.389912,false,silver,medium
ec50bd55-88b3-40ef-8248-637995ffde98,Emma,Lee,emma.lee316@quibly.co,(278)-569-5123,2025-07-08T04:09:55.389912,true,gold,high
1a5e86de-7572-4414-b4d2-122032dd79be,Emma,Brown,emma.brown981@quibly.co,(540)-835-7224,2023-04-22T06:28:55.389912,false,platinum,high
d9ad52a1-7319-4632-bd43-ea4c387d92b8,James,Clark,james.clark338@novaio.net,(690)-521-3910,2023-06-16T12:58:55.389912,false,bronze,low
673a1fba-ac19-4b28-8962-4ad8461714db,Lucas,Martinez,lucas.martinez395@mailarrow.io,(602)-573-2865,2023-02-12T14:46:55.389912,true,gold,high
bb599986-cb14-4666-bcd7-56e7242a1126,Isabella,Nguyen,isabella.nguyen308@onelane.com,(618)-889-9180,2023-04-13T11:23:55.389912,true,platinum,high
5bc2ca71-0a2e-44aa-be0a-1f3d0e08d0be,Olivia,Davis,olivia.davis818@quibly.co,(275)-659-8851,2024-06-14T12:27:55.389912,false,silver,medium
c9f43b6a-d61f-47fb-a7ea-bf91882ac91e,Amelia,Patel,amelia.patel618@onelane.com,(311)-987-5067,2023-11-08T10:39:55.389912,false,platinum,high
3e473f5a-590f-4213-9276-c7aa006661c7,Isabella,Patel,isabella.patel20@onelane.com,(464)-427-9366,2023-08-18T22:46:55.389912,true,bronze,low
51732fb6-5f2c-4fe2-bdfa-72259cd8ce51,James,Lewis,james.lewis717@novaio.net,(553)-225-8909,2023-09-04T18:47:55.389912,true,platinum,high
4d4c8251-19a3-47e0-a547-a1693e523691,Olivia,Hall,olivia.hall155@mailarrow.io,(519)-551-8460,2025-05-23T05:43:55.389912,true,gold,high
fb95d094-bc9b-4ae2-a2be-b255bf5b4476,Emma,Lewis,emma.lewis473@mailarrow.io,(268)-507-1732,2023-03-15T06:08:55.389912,true,silver,medium
efeb6e6d-9dfa-4f8a-aaa3-7c19aea08b33,Ava,Clark,ava.clark768@novaio.net,(728)-378-3623,2025-04-04T11:45:55.389912,false,bronze,low
ae3525cf-8d0b-4cfe-83ec-0a3884e5b09a,Amelia,Allen,amelia.allen665@quibly.co,(605)-229-4232,2024-07-27T20:56:55.389912,false,platinum,high
e632827c-2099-4cb1-952a-db9e068a81a2,Amelia,Young,amelia.young780@onelane.com,(791)-304-9796,2025-11-04T11:23:55.389912,true,gold,high
dab382ff-6b1c-45ba-8cab-35b4b4a08577,Harper,Clark,harper.clark893@quibly.co,(740)-854-6134,2024-10-06T19:29:55.389912,false,platinum,high
978d5e64-b21e-47c2-a074-384b24cdbff0,Elijah,Robinson,elijah.robinson186@mailarrow.io,(829)-804-2388,2023-12-02T21:42:55.389912,true,bronze,low
a8f448fe-64da-400a-afd7-3c7f7c8ee2f1,Lucas,Robinson,lucas.robinson720@novaio.net,(723)-597-7852,2024-07-14T00:29:55.389912,true,platinum,high
adc47cb0-c5b7-4375-a34c-d7876c3bcb06,Elijah,Hall,elijah.hall951@novaio.net,(768)-370-9022,2024-10-29T17:56:55.389912,false,bronze,low
29cadafc-da8f-41e2-9e04-3ae78bfcf188,Mason,Kim,mason.kim377@onelane.com,(696)-339-4196,2024-02-08T18:57:55.389912,false,bronze,low
2e66358c-387b-404a-935d-de6003187c4f,Emma,Hall,emma.hall510@novaio.net,(284)-778-1505,2023-02-10T19:51:55.389912,true,platinum,high
b623b3b4-2acd-4527-a32a-006456e89559,Olivia,Patel,olivia.patel809@quibly.co,(779)-960-9115,2024-05-01T02:02:55.389912,true,bronze,low
2eef4ecc-0ca3-4d32-bc46-3fb50ac26de8,Sophia,Wilson,sophia.wilson788@quibly.co,(759)-423-7965,2023-10-24T15:44:55.389912,true,silver,medium
cf9f6907-5bad-4032-a83d-5618a6865639,Mia,Martinez,mia.martinez846@onelane.com,(649)-320-4882,2025-09-08T19:20:55.389912,true,platinum,high
32658240-c792-4e6c-bcee-afd2588ed2b5,Harper,Hall,harper.hall843@novaio.net,(260)-783-6747,2024-12-09T14:28:55.389912,false,gold,high
bfcb9faf-37bf-4e42-bae7-629e7b8b8748,Isabella,Clark,isabella.clark888@onelane.com,(338)-968-7743,2024-03-25T00:00:55.389912,true,platinum,high
50e23a6a-a1af-4ec9-805e-93b940124396,Ethan,Lee,ethan.lee858@novaio.net,(979)-892-7434,2025-02-16T02:27:55.389912,false,gold,high
28417c7f-2244-49ee-a129-d38488cd67ff,Mason,Wilson,mason.wilson823@onelane.com,(612)-727-5558,2023-07-19T21:08:55.389912,false,gold,high
b5ac8ea9-b3a9-4fbb-8517-4d4fe83b6d98,James,Torres,james.torres877@onelane.com,(948)-669-6869,2024-01-13T15:36:55.389912,true,silver,medium
f1501f8a-a2de-47c2-ae38-f9bf3a7c30f5,Elijah,Brown,elijah.brown858@mailarrow.io,(545)-760-3139,2023-06-19T03:05:55.389912,false,bronze,low
d7903341-a868-4d00-8f2a-d3cbae2243e4,Lucas,Patel,lucas.patel480@onelane.com,(327)-361-8230,2025-08-12T05:56:55.389912,false,platinum,high
3d0a3611-643f-416d-b863-56688df7ca02,Ava,Hall,ava.hall675@mailarrow.io,(362)-480-2529,2024-09-25T10:38:55.389912,false,gold,high
d0cc78be-e387-4be9-a59a-59c0d1e5bbe1,Ethan,Garcia,ethan.garcia63@quibly.co,(840)-512-4836,2023-10-14T11:39:55.389912,false,platinum,high
a493a7ae-3d35-426e-b153-7d5bc031396b,Noah,Robinson,noah.robinson617@novaio.net,(731)-896-8291,2025-11-12T03:06:55.389912,true,gold,high
83ec93dc-c7d1-44a0-aa0e-a430c8b336d1,Ava,Clark,ava.clark82@novaio.net,(592)-291-2678,2025-03-12T19:52:55.389912,true,gold,high
39103e91-fcaa-4c09-a120-74e67440047d,Lucas,Lewis,lucas.lewis781@novaio.net,(856)-893-3340,2024-03-12T05:12:55.389912,true,silver,low
61334fb5-dea0-4c5d-9080-4682ee37b7f9,Ava,Kim,ava.kim776@novaio.net,(621)-830-8248,2023-05-27T21:50:55.389912,true,platinum,high
cfa08d18-2c09-4186-9c5d-5aba201b425e,Noah,Robinson,noah.robinson369@quibly.co,(522)-343-5059,2025-02-01T05:59:55.389912,false,silver,low
03790600-4056-4fa2-a856-32586574a031,Noah,Davis,noah.davis684@mailarrow.io,(410)-730-9348,2024-04-09T11:35:55.389912,true,silver,medium
a9f45e76-2ee7-4ff3-8dbd-4b633c3fdbc5,Elijah,Martinez,elijah.martinez256@quibly.co,(853)-808-2163,2025-07-26T02:05:55.389912,true,bronze,low
1cacf6ca-af18-4737-9fdf-60f59d59292f,Harper,Clark,harper.clark440@mailarrow.io,(759)-899-3830,2025-02-16T20:41:55.389912,false,gold,high
931f66a2-d127-4e7a-99bc-014bd35b4056,Noah,Nguyen,noah.nguyen954@onelane.com,(607)-718-5693,2025-06-29T09:20:55.389912,false,silver,medium
35074188-ff2a-4b38-95d7-80f7cddd1d83,Amelia,Young,amelia.young166@mailarrow.io,(285)-517-2294,2025-05-29T13:02:55.389912,true,bronze,low
7693de3e-c26b-4fac-a159-0402efbe9af6,Mason,Clark,mason.clark675@onelane.com,(517)-915-8167,2023-09-05T14:56:55.389912,true,platinum,high
c752c462-635d-4e56-8e21-b3a6310c8bd9,Liam,Davis,liam.davis633@onelane.com,(516)-882-3877,2025-05-21T20:29:55.389912,true,gold,high
5be9d423-3959-4431-a515-bb4cbe95a547,Ava,Lee,ava.lee545@mailarrow.io,(370)-580-3079,2025-10-22T04:05:55.389912,false,platinum,low
24bfdd2e-b9cc-4b01-8782-b201a1422353,Sophia,Nguyen,sophia.nguyen279@onelane.com,(708)-666-9368,2023-12-28T20:19:55.389912,false,platinum,high
862d0c97-7125-45df-b74f-947b3588784e,Liam,Torres,liam.torres115@onelane.com,(433)-958-9336,2024-12-07T22:26:55.389912,true,bronze,low
967d087d-38d0-4d81-9508-4603d3d5efa4,Liam,Nguyen,liam.nguyen952@novaio.net,(383)-236-7870,2024-07-02T08:06:55.389912,true,platinum,high
e76e50e8-51de-4aa7-81ca-ca64928cab44,Lucas,Davis,lucas.davis89@mailarrow.io,(322)-714-1862,2023-07-15T10:16:55.389912,true,gold,high
67b20d1a-878a-4ea3-965a-7b8543fb5ddd,Mia,Patel,mia.patel299@mailarrow.io,(535)-288-8483,2023-08-16T06:40:55.389912,true,gold,high
64bf9530-774f-4cd0-be29-d7a75bb69210,Harper,Brown,harper.brown647@novaio.net,(675)-577-9083,2024-03-26T14:46:55.389912,true,silver,medium
a0773a26-559f-426e-b4c3-52f3290b4626,Mia,Lee,mia.lee364@onelane.com,(543)-201-7164,2025-10-31T20:35:55.389912,false,platinum,high
8bd0f640-a866-46a0-9cc9-052f4be13997,Sophia,Brown,sophia.brown71@novaio.net,(928)-486-2524,2022-11-25T02:10:55.389912,true,gold,high
2000fd47-9231-4c1c-af03-b5d2c5fc5e11,Mia,Hall,mia.hall107@novaio.net,(852)-603-2226,2023-10-13T18:49:55.389912,true,silver,medium
1f112542-f4a7-4f5a-a818-7861c162de95,Amelia,Lee,amelia.lee958@quibly.co,(917)-953-6345,2024-07-18T00:20:55.389912,false,gold,high
0be2c5c1-ed0d-4a0e-8bc7-979a9dd2511b,James,Wilson,james.wilson798@onelane.com,(359)-308-3693,2024-07-24T07:24:55.389912,false,gold,high
742435a6-fb0c-433e-ae1f-cb0bc4c79576,James,Clark,james.clark798@novaio.net,(662)-515-8591,2023-08-05T06:02:55.389912,false,silver,medium
c18f8724-6c84-4cf1-ba21-92450ffa63e7,Sophia,Garcia,sophia.garcia723@onelane.com,(420)-535-3430,2024-12-26T12:17:55.389912,true,gold,high
114bda7e-a93e-4e71-a154-398ebdf9e898,Mia,Lewis,mia.lewis276@novaio.net,(231)-614-8408,2023-08-25T17:33:55.389912,true,silver,low
1b686e81-b0f0-4506-a19d-31e9da9788aa,Sophia,Allen,sophia.allen860@novaio.net,(333)-402-7563,2025-04-20T05:29:55.389912,false,platinum,high
ce39a512-e965-40d5-9f9d-ada926457908,Noah,Wilson,noah.wilson671@quibly.co,(331)-294-6432,2025-06-14T09:32:55.389912,true,gold,high
4854be52-3a29-4fe4-abfa-4a4260791f85,Liam,Allen,liam.allen851@quibly.co,(708)-230-7270,2025-08-03T03:37:55.389912,false,platinum,high
e88e648a-7723-40af-a3c9-004d0bd1fa0a,Isabella,Lewis,isabella.lewis914@novaio.net,(235)-828-5026,2024-09-01T04:19:55.389912,false,bronze,medium
1bfa95ee-9125-48a7-9fef-8d78778ef0aa,Emma,Hall,emma.hall150@quibly.co,(404)-858-9614,2023-03-09T08:31:55.389912,true,bronze,medium
af00125b-0d7d-47ac-993c-519fe4afc626,Ava,Young,ava.young362@mailarrow.io,(597)-476-3946,2023-11-09T18:02:55.389912,true,gold,high
58037696-7291-42a8-b1a1-7a91aa12bc94,Lucas,Davis,lucas.davis493@mailarrow.io,(985)-798-4813,2025-09-15T01:33:55.389912,true,gold,low
1950e1ff-aabb-4e32-87cb-451695bd5a7d,Sophia,Davis,sophia.davis949@onelane.com,(982)-424-7363,2024-07-09T01:02:55.389912,false,gold,medium
16d95c6b-befd-4b90-bb3e-9d483accdae3,Isabella,Kim,isabella.kim724@mailarrow.io,(805)-228-6761,2024-07-17T15:16:55.389912,true,gold,low
154bd53b-6821-42e9-ba57-0a775fc7f46c,Logan,Torres,logan.torres67@novaio.net,(816)-424-1326,2024-02-21T04:05:55.389912,false,platinum,high
375e6605-7d7d-4242-aaea-6da57739c81b,Ava,Clark,ava.clark950@mailarrow.io,(260)-222-3420,2024-09-28T05:15:55.389912,true,gold,high
4c9b9949-bf90-4751-a69d-6be90a92781b,Sophia,Lewis,sophia.lewis415@onelane.com,(544)-509-6285,2025-06-18T21:51:55.389912,true,platinum,high
754c2690-c601-4ce9-80da-20549e63839e,Isabella,Hall,isabella.hall585@mailarrow.io,(428)-881-3872,2023-02-20T13:16:55.389912,false,gold,high
d86563a4-6389-4bc4-88b8-c6959107815a,Olivia,Martinez,olivia.martinez728@quibly.co,(989)-781-1530,2025-02-27T03:50:55.389912,true,platinum,high
bfc4d949-6614-4a76-ab56-ed49fa0b1942,Lucas,Davis,lucas.davis89@novaio.net,(555)-527-3750,2025-04-14T18:27:55.389912,true,gold,high
fe833baa-608d-442d-80d6-a0d460535fc1,Lucas,Allen,lucas.allen79@mailarrow.io,(462)-310-1020,2025-10-22T01:23:55.389912,true,platinum,high
dbf48311-db0b-4ca1-aa2e-01c545499f75,Elijah,Allen,elijah.allen912@quibly.co,(559)-759-7149,2023-07-09T03:40:55.389912,true,platinum,high
640ceaf9-0a0a-4817-a95a-2bb8598bc3a2,Emma,Davis,emma.davis44@mailarrow.io,(220)-526-5278,2024-12-15T19:32:55.389912,true,silver,medium
827182be-f27d-4291-80f8-9cd54a60ee1a,Noah,Clark,noah.clark570@onelane.com,(546)-808-8909,2024-11-30T21:26:55.389912,true,platinum,high
5926709d-d63f-441c-b826-aa050e69fcbb,Amelia,Kim,amelia.kim220@novaio.net,(619)-913-9849,2023-06-09T04:33:55.389912,false,gold,high
8cf385c3-a3c3-4bb5-b92d-d8d25f97031e,Olivia,Martinez,olivia.martinez572@quibly.co,(357)-255-6911,2024-07-16T06:33:55.389912,true,platinum,high
9b00b661-428d-429e-8f33-7e87c93957c5,Amelia,Garcia,amelia.garcia214@onelane.com,(226)-411-3798,2024-03-20T11:56:55.389912,false,platinum,high
1606a0f0-1a1d-428e-9ffc-ee0f8e4ebcbe,Noah,Torres,noah.torres510@mailarrow.io,(293)-857-9914,2025-03-22T23:46:55.389912,false,bronze,low
67af7c8f-0ec6-4ef0-8509-4ecbf3a6f7c9,Isabella,Lewis,isabella.lewis279@quibly.co,(676)-469-4706,2023-09-24T22:25:55.389912,false,bronze,low
1a416927-7385-4345-a8ff-351abd7634b9,Liam,Lee,liam.lee564@quibly.co,(974)-803-4727,2025-04-30T06:54:55.389912,true,silver,medium
090cff9f-8af9-427e-ba17-58cdf9408232,Elijah,Hall,elijah.hall316@onelane.com,(604)-931-1568,2023-03-17T14:40:55.389912,true,bronze,low
3161f271-85f3-4279-a644-f7acc38e603c,Sophia,Allen,sophia.allen139@onelane.com,(633)-280-8133,2024-11-25T04:23:55.389912,true,silver,medium
9cf73d73-5639-4d47-929b-4181a6926fa2,Mason,Wilson,mason.wilson99@quibly.co,(769)-606-6343,2024-01-29T09:38:55.389912,false,gold,high
e0a66c9e-d41c-48b4-8f7f-35b1189fb3ad,James,Nguyen,james.nguyen161@onelane.com,(308)-776-2654,2022-12-09T20:29:55.389912,false,bronze,medium
698aa3fe-3882-43d0-ab2b-826dffed5308,Harper,Hall,harper.hall633@quibly.co,(238)-376-5512,2024-05-22T20:55:55.389912,false,gold,high
9c282bfd-6b5c-45e1-84af-23594e2e91ec,Mason,Young,mason.young717@novaio.net,(250)-963-8785,2025-08-26T20:40:55.389912,false,gold,low
02d0b22a-6e85-481b-8d64-df9f2e2536dc,Harper,Nguyen,harper.nguyen513@onelane.com,(433)-337-5923,2023-12-24T00:17:55.389912,false,platinum,high
0ff1db0d-6866-44d2-b30f-6250074c3603,Lucas,Wilson,lucas.wilson462@novaio.net,(616)-958-8937,2023-07-14T13:55:55.389912,false,platinum,high
2398b168-84dd-4f32-83d4-6bacc566e319,Liam,Kim,liam.kim148@onelane.com,(377)-397-4288,2025-07-02T23:51:55.389912,true,silver,medium
f29b5165-d8a4-4529-8bf6-422c84c73fd3,Mia,Patel,mia.patel213@mailarrow.io,(577)-675-9275,2023-04-25T07:38:55.389912,false,gold,high
5b5a0456-fbbb-427c-9d18-a5ab5c911f57,Sophia,Nguyen,sophia.nguyen191@quibly.co,(800)-764-6730,2024-07-06T22:05:55.389912,false,platinum,high
7674f184-d5ae-401d-b38e-b741d43d3573,Isabella,Wilson,isabella.wilson176@novaio.net,(426)-862-4688,2025-05-13T00:35:55.389912,true,gold,high
63c75bb0-3f3a-49f0-8fce-79a075233fb8,Ethan,Hall,ethan.hall795@onelane.com,(685)-335-3837,2022-12-29T08:41:55.389912,true,silver,low
741aaba2-c508-40d3-afcd-03a49ef1559d,Mia,Wilson,mia.wilson443@quibly.co,(557)-670-5128,2024-02-27T10:51:55.389912,true,platinum,high
14ea7d0d-311c-43f4-be7c-f3efc833ccc2,James,Martinez,james.martinez17@mailarrow.io,(774)-862-5631,2022-12-13T14:11:55.389912,false,silver,low
5c76ba92-40d4-4f5b-b80c-f3f2abd9f618,Sophia,Torres,sophia.torres892@mailarrow.io,(467)-871-5895,2025-07-06T23:19:55.389912,true,silver,low
2f172881-ba58-493f-9f50-f7bc1f473350,Mason,Davis,mason.davis707@novaio.net,(938)-226-9148,2025-07-20T14:11:55.389912,false,silver,medium
dbc60962-f88b-43a6-9b71-a53a46557fb1,Ethan,Hall,ethan.hall735@novaio.net,(551)-943-4643,2023-08-08T20:49:55.389912,false,platinum,high
5a324e9b-9335-4562-be20-6e6121d5306d,Harper,Martinez,harper.martinez310@onelane.com,(682)-331-5237,2024-11-30T11:40:55.389912,true,platinum,high
c417f8c7-0fa3-4732-a399-d02c293b8e1f,Lucas,Garcia,lucas.garcia324@quibly.co,(539)-580-5269,2024-08-15T22:22:55.389912,false,gold,high
e8a953a8-a56c-4a1a-b3b7-0361ad5c24ad,James,Robinson,james.robinson604@onelane.com,(683)-399-9199,2023-03-27T07:41:55.389912,true,platinum,high
3c29c843-67ee-4835-985f-28c07faa0b88,Elijah,Martinez,elijah.martinez150@novaio.net,(550)-619-8496,2023-07-22T07:41:55.389912,true,gold,high
97f95de5-c9a2-4f0f-9f5b-b6134150c2cd,Lucas,Kim,lucas.kim191@mailarrow.io,(849)-259-1077,2025-06-01T18:15:55.389912,false,gold,high
